,business_id,short_inspect_date,risk_category,short_violation_id,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
4076,78171,20160727,Low Risk,103154,1,0,0,0,0,0,3
4077,69753,20160729,Low Risk,103145,0,0,0,1,0,0,2
4078,76479,20171020,Low Risk,103139,0,2,0,0,0,0,2
4079,5053,20160609,Low Risk,103148,1,0,0,0,0,0,3
4080,80682,20160803,Moderate Risk,103124,1,0,2,0,0,0,1
4081,34418,20160727,Low Risk,103139,0,0,0,3,0,0,1
4082,33084,20160921,Low Risk,103144,0,0,2,0,0,0,4
4083,87425,20171023,Low Risk,103149,0,3,0,0,0,0,0
4084,33620,20160525,Low Risk,103139,0,0,0,0,0,0,2
4085,91571,20171018,Moderate Risk,103116,0,3,0,0,0,0,0
4086,37060,20160727,Moderate Risk,103131,0,4,0,0,0,0,4
4087,9745,20170720,Moderate Risk,103134,0,0,2,0,0,0,1
4088,1854,20180110,Moderate Risk,103131,3,0,0,0,0,0,3
4089,1959,20160803,Moderate Risk,103132,4,0,0,0,0,0,3
4090,32579,20160725,Moderate Risk,103120,0,0,1,0,0,1,1
4091,88873,20180108,Moderate Risk,103119,2,0,0,4,0,0,0
4092,67067,20160729,Low Risk,103149,0,0,0,0,0,0,5
4093,13041,20160803,Low Risk,103157,0,0,0,0,0,0,1
4094,479,20160729,High Risk,103105,0,0,0,0,0,0,3
4095,2869,20171020,Moderate Risk,103119,0,2,0,0,0,1,0
4096,5805,20180222,Low Risk,103149,1,0,2,0,0,0,1
4097,6500,20160803,Low Risk,103149,0,0,0,3,0,0,3
4098,1613,20150522,Low Risk,103149,0,0,4,0,0,1,0
4099,81235,20171019,Moderate Risk,103124,0,5,0,0,0,5,5
4100,71915,20160902,Low Risk,103145,0,5,0,0,0,0,4
4101,82897,20150825,Moderate Risk,103116,2,0,0,0,0,4,3
4102,84038,20160809,Moderate Risk,103119,4,0,0,0,0,0,3
4103,62000,20161107,Moderate Risk,103119,0,0,2,0,0,0,4
4104,71469,20160714,Low Risk,103156,1,0,2,0,0,0,2
4105,87814,20160725,High Risk,103103,0,0,0,0,0,0,2
4106,68504,20161107,Low Risk,103157,0,2,0,0,0,1,1
4107,90772,20171017,Low Risk,103149,0,2,0,0,0,0,0
4108,4843,20160804,High Risk,103112,0,0,0,0,0,0,1
4109,9444,20160803,Moderate Risk,103133,0,0,0,0,0,0,1
4110,85796,20160927,High Risk,103102,0,3,0,0,0,0,3
4111,18996,20160802,Low Risk,103145,1,0,0,0,0,4,1
4112,67489,20160727,Moderate Risk,103124,0,0,0,3,0,2,1
4113,3289,20150319,Moderate Risk,103133,0,0,0,0,0,0,4
4114,2385,20160803,Moderate Risk,103116,0,2,0,0,0,2,1
4115,72093,20171023,High Risk,103103,0,5,0,0,0,2,7
4116,845,20160729,Moderate Risk,103131,1,0,0,0,0,0,2
4117,65383,20161107,Moderate Risk,103119,0,0,0,0,0,0,4
4118,77403,20160802,Low Risk,103161,0,0,1,0,0,0,3
4119,36205,20150520,Low Risk,103150,3,0,0,0,0,4,2
4120,2175,20160722,Moderate Risk,103127,0,0,0,0,0,0,1
4121,7617,20160811,Low Risk,103161,0,0,0,3,0,0,2
4122,61823,20150408,High Risk,103114,0,3,0,0,0,6,0
4123,34395,20160729,High Risk,103105,0,0,0,0,0,0,2
4124,85144,20171025,Moderate Risk,103119,0,1,0,0,0,0,1
4125,79599,20160803,Low Risk,103157,0,3,0,0,0,0,3
4126,79858,20160802,Moderate Risk,103127,0,0,0,0,0,0,1
4127,80044,20160803,Low Risk,103149,0,0,3,0,0,0,2
4128,3115,20161109,Moderate Risk,103119,0,7,0,0,0,0,8
4129,59896,20160808,High Risk,103103,0,0,3,0,0,0,1
4130,78216,20160808,Moderate Risk,103121,0,1,0,0,0,0,2
4131,6677,20160804,Low Risk,103139,0,0,3,0,0,0,2
4132,3151,20171130,Low Risk,103161,0,10,0,0,0,0,8
4133,78604,20151001,Moderate Risk,103119,0,0,0,0,0,0,4
4134,7538,20160928,Low Risk,103142,0,2,0,0,0,0,2
4135,1269,20171017,Low Risk,103154,0,1,0,0,0,0,0
4136,3935,20161230,Low Risk,103154,0,0,0,0,0,0,1
4137,2759,20170103,Low Risk,103142,0,0,0,0,0,0,4
4138,64008,20161230,Moderate Risk,103133,0,0,0,0,0,0,3
4139,68079,20160225,Low Risk,103156,0,0,2,0,0,0,2
4140,60713,20160722,Moderate Risk,103124,0,0,0,1,0,0,1
4141,486,20160805,High Risk,103105,0,0,0,0,0,0,1
4142,18298,20170130,Low Risk,103154,0,0,0,0,0,0,5
4143,69576,20160727,Moderate Risk,103120,0,0,0,2,0,0,1
4144,59021,20160722,Low Risk,103154,2,0,0,0,0,0,2
4145,91577,20171018,Low Risk,103158,0,3,0,0,0,0,0
4146,2578,20160406,High Risk,103109,0,0,0,0,0,0,2
4147,87277,20161230,Low Risk,103144,0,0,0,5,0,0,6
4148,63169,20161230,Low Risk,103145,0,4,0,0,0,3,6
4149,84533,20161230,Low Risk,103157,0,4,0,0,0,0,5
4150,82557,20171018,Moderate Risk,103134,0,2,0,0,0,0,0
4151,85809,20160816,Moderate Risk,103119,0,2,0,0,0,0,2
4152,3736,20151019,High Risk,103103,0,0,2,0,0,0,2
4153,37688,20160726,Low Risk,103149,0,0,2,0,0,0,1
4154,18357,20161229,Low Risk,103153,0,0,0,0,0,0,5
4155,82074,20160226,Low Risk,103144,0,0,0,0,0,0,1
4156,2226,20161104,Moderate Risk,103116,0,0,0,0,0,0,5
4157,92171,20170905,Low Risk,103143,0,0,2,0,0,0,0
4158,68813,20150706,Low Risk,103165,0,0,0,0,0,4,3
4159,91829,20171207,Moderate Risk,103119,0,1,0,2,0,0,0
4160,14303,20160224,Low Risk,103154,0,0,0,0,0,0,1
4161,80120,20160405,Low Risk,103144,0,0,0,3,0,0,3
4162,27949,20160222,Moderate Risk,103120,5,0,0,0,0,0,7
4163,76543,20161229,High Risk,103105,0,0,0,0,0,0,2
4164,85258,20160405,Moderate Risk,103120,0,0,0,4,0,0,4
4165,82141,20171130,High Risk,103114,0,1,0,0,0,0,0
4166,1337,20161103,Low Risk,103142,0,3,0,0,0,0,4
4167,5958,20171020,Low Risk,103139,0,1,0,0,0,0,0
4168,1207,20150721,High Risk,103109,0,0,0,0,0,9,7
4169,81174,20180216,Low Risk,103148,2,0,0,0,0,0,5
4170,4923,20150605,Moderate Risk,103124,0,0,2,0,0,3,0
4171,57751,20160405,Low Risk,103161,0,2,0,0,0,2,3
4172,61438,20150817,High Risk,103103,0,2,0,0,0,2,0
4173,70515,20161230,Moderate Risk,103133,0,5,0,0,0,0,1
4174,90288,20170401,Low Risk,103148,0,0,0,3,0,0,0
4175,33093,20170105,Moderate Risk,103120,0,0,0,2,0,0,1
4176,71149,20180110,Moderate Risk,103131,2,0,0,0,0,0,2
4177,92982,20180108,Low Risk,103161,3,0,0,0,0,0,0
4178,92592,20171221,Low Risk,103148,0,9,0,0,0,0,0
4179,78243,20170921,Low Risk,103151,0,0,3,0,0,0,0
4180,2505,20160222,Low Risk,103142,0,0,0,0,0,3,1
4181,3825,20151007,High Risk,103112,0,0,3,0,0,0,4
4182,2433,20160225,Low Risk,103139,1,0,1,0,0,1,1
4183,70217,20160229,Moderate Risk,103131,0,0,0,2,0,0,3
4184,65363,20150709,Low Risk,103154,0,0,0,0,0,2,0
4185,69152,20150617,Moderate Risk,103120,0,0,6,0,0,7,0
4186,70856,20160407,Low Risk,103147,0,0,3,0,0,0,3
4187,77045,20161130,Low Risk,103154,0,0,0,0,0,0,3
4188,80819,20161130,Low Risk,103157,0,0,0,0,0,0,2
4189,87542,20160503,Low Risk,103154,0,0,0,4,0,0,2
4190,28976,20160127,Low Risk,103156,0,0,0,0,0,0,2
4191,81317,20161122,Low Risk,103149,0,0,1,0,0,0,2
4192,1866,20180112,Low Risk,103154,2,0,0,0,0,0,2
4193,65900,20161229,Moderate Risk,103129,0,0,0,0,0,0,1
4194,84469,20161202,Moderate Risk,103118,0,0,0,3,0,0,5
4195,65852,20160226,Low Risk,103154,0,0,4,0,0,1,4
4196,90808,20170418,Low Risk,103152,0,0,0,1,0,0,0
4197,1710,20160407,Moderate Risk,103120,0,0,0,0,0,0,3
4198,63256,20160407,Moderate Risk,103133,0,0,0,7,0,0,4
4199,84547,20151007,Low Risk,103154,0,0,0,0,0,0,4
4200,2420,20180109,Moderate Risk,103120,2,0,3,0,0,3,2
4201,90733,20171022,Moderate Risk,103120,0,3,0,0,0,0,0
4202,87097,20180215,Low Risk,103152,2,0,0,0,0,0,0
4203,2352,20161230,Low Risk,103149,0,3,0,0,0,0,1
4204,62990,20180221,Low Risk,103136,3,0,0,0,0,0,4
4205,92042,20180111,Moderate Risk,103119,1,0,0,0,0,0,0
4206,89775,20171019,High Risk,103109,0,2,0,0,0,0,0
4207,40227,20161108,Low Risk,103150,0,0,0,0,0,0,4
4208,87736,20171022,Moderate Risk,103120,0,1,0,0,0,0,0
4209,88555,20161227,Low Risk,103139,0,0,2,0,0,0,3
4210,17411,20180108,High Risk,103103,6,0,0,0,0,0,9
4211,80121,20161108,Low Risk,103143,0,2,0,0,0,0,3
4212,80996,20170104,Low Risk,103144,0,0,0,0,0,0,2
4213,64932,20151022,Low Risk,103139,0,0,0,0,0,0,5
4214,5301,20150414,High Risk,103105,0,0,0,0,0,1,1
4215,6348,20150515,Moderate Risk,103124,0,0,0,0,0,2,0
4216,59141,20150824,High Risk,103114,0,1,0,0,0,2,0
4217,2928,20151103,Moderate Risk,103133,0,0,2,0,0,0,1
4218,3409,20150401,High Risk,103102,5,0,0,5,0,6,0
4219,2063,20171113,Moderate Risk,103119,0,6,0,0,0,0,7
4220,34749,20150630,Moderate Risk,103120,0,0,0,0,0,2,1
4221,91954,20170526,High Risk,103103,0,0,0,5,0,0,0
4222,92426,20171221,Low Risk,103141,0,2,0,0,0,0,0
4223,3477,20151022,Moderate Risk,103120,0,0,4,0,0,2,2
4224,4512,20150603,Low Risk,103149,0,0,2,0,0,1,0
4225,3070,20150623,Moderate Risk,103119,0,0,6,0,0,6,0
4226,920,20170410,Moderate Risk,103133,0,0,0,2,0,0,0
4227,82563,20160311,Moderate Risk,103133,0,0,0,4,0,2,5
4228,33591,20180116,High Risk,103109,3,0,0,0,0,0,0
4229,68804,20150317,Moderate Risk,103120,0,0,0,0,0,0,3
4230,90379,20170524,Moderate Risk,103120,0,3,0,2,0,0,0
4231,5907,20150925,Low Risk,103143,0,0,0,0,0,2,1
4232,74973,20150402,Moderate Risk,103131,0,0,0,0,0,5,0
4233,10083,20160315,Moderate Risk,103119,0,0,5,0,0,0,5
4234,91448,20180112,Low Risk,103157,2,0,0,0,0,0,0
4235,94012,20180112,Moderate Risk,103134,3,0,0,0,0,0,0
4236,80573,20160315,Moderate Risk,103116,0,0,0,0,0,0,1
4237,37234,20150916,High Risk,103105,1,0,2,0,0,2,0
4238,63773,20160315,Low Risk,103148,0,0,0,0,0,0,4
4239,70604,20150929,Moderate Risk,103133,0,0,0,2,0,3,0
4240,34411,20180116,Low Risk,103139,1,0,0,0,0,0,2
4241,5469,20150419,Low Risk,103139,0,0,1,1,0,2,0
4242,68068,20160316,Low Risk,103156,0,0,0,0,0,0,2
4243,76950,20161130,Low Risk,103152,0,0,0,0,0,0,6
4244,82656,20151020,Low Risk,103139,0,0,0,6,0,0,3
4245,4739,20150414,Moderate Risk,103120,0,0,0,7,0,3,0
4246,2453,20151208,Low Risk,103144,0,0,0,7,0,0,12
4247,66400,20180111,Moderate Risk,103124,6,0,0,0,0,0,2
4248,7480,20160129,Low Risk,103147,0,0,0,0,0,0,1
4249,81349,20160315,Low Risk,103147,0,0,1,0,0,0,3
4250,21807,20161129,High Risk,103114,0,4,0,0,0,0,1
4251,36786,20151230,Moderate Risk,103133,7,0,0,0,0,0,4
4252,33448,20150506,Low Risk,103144,0,0,0,0,0,4,2
4253,68403,20160128,Moderate Risk,103132,0,0,0,9,0,0,7
4254,3846,20150909,Low Risk,103147,0,0,0,0,0,7,0
4255,77065,20150512,Low Risk,103139,0,0,3,0,0,4,0
4256,4841,20151030,High Risk,103103,0,0,0,0,0,0,2
4257,5500,20150419,Low Risk,103153,0,0,1,1,0,2,0
4258,29304,20180112,Low Risk,103152,3,0,0,0,0,0,5
4259,1712,20151103,Moderate Risk,103120,0,0,0,0,0,0,2
4260,74536,20180112,Moderate Risk,103120,1,0,0,0,0,0,1
4261,840,20151028,Moderate Risk,103124,0,0,0,3,0,0,5
4262,443,20171107,Low Risk,103144,0,2,0,0,0,0,3
4263,4025,20151103,High Risk,103110,0,0,0,0,0,0,4
4264,76784,20150807,Moderate Risk,103132,0,7,0,0,0,5,0
4265,69244,20151105,Low Risk,103154,0,0,4,0,0,0,3
4266,81073,20151027,Moderate Risk,103120,0,0,2,0,0,0,2
4267,65695,20151030,Low Risk,103157,0,3,0,0,0,0,6
4268,38797,20150930,Low Risk,103154,0,0,0,0,0,2,0
4269,84392,20160203,Low Risk,103156,0,0,3,0,0,0,1
4270,2592,20150317,Low Risk,103154,0,0,0,0,0,0,3
4271,91979,20170915,Low Risk,103145,0,0,2,0,0,0,0
4272,30478,20160314,Moderate Risk,103133,0,0,0,0,0,0,1
4273,62357,20151027,Low Risk,103148,0,0,0,0,0,0,5
4274,64958,20150611,Moderate Risk,103119,0,0,0,0,0,2,0
4275,3200,20150702,Low Risk,103142,0,0,0,3,0,3,0
4276,318,20151113,Low Risk,103152,0,1,0,2,0,0,3
4277,64101,20151030,Low Risk,103144,0,0,0,0,0,0,1
4278,6948,20160301,Moderate Risk,103119,0,0,0,3,0,0,4
4279,71314,20160316,Low Risk,103144,0,0,0,6,0,0,9
4280,73949,20151209,Low Risk,103145,0,0,6,0,0,4,4
4281,35784,20151211,Low Risk,103161,0,0,3,0,0,0,5
4282,71441,20151103,Moderate Risk,103119,0,2,0,2,0,0,1
4283,80669,20160324,Low Risk,103149,0,0,6,0,0,0,4
4284,5788,20150422,High Risk,103112,0,0,0,0,0,2,0
4285,63000,20150706,Low Risk,103150,1,0,0,0,0,1,0
4286,1191,20151106,Low Risk,103157,0,0,0,0,0,0,3
4287,69679,20171113,Moderate Risk,103129,0,1,0,0,0,0,0
4288,17346,20171031,Low Risk,103144,0,1,0,0,0,0,0
4289,1784,20171107,Low Risk,103161,0,4,0,0,0,0,0
4290,93243,20171113,Moderate Risk,103131,0,3,0,0,0,0,0
4291,92611,20171026,Low Risk,103141,0,5,0,0,0,0,0
4292,88381,20171027,Low Risk,103139,0,1,0,1,0,0,0
4293,82934,20171107,Low Risk,103149,0,7,0,3,0,0,0
4294,81670,20151029,Low Risk,103148,0,0,0,0,0,0,2
4295,91253,20171031,Moderate Risk,103118,0,7,0,0,0,0,0
4296,75297,20171030,Moderate Risk,103131,0,3,0,0,0,0,0
4297,3331,20151211,Moderate Risk,103131,0,2,0,0,0,3,3
4298,60786,20150707,Low Risk,103149,0,0,0,1,0,6,0
4299,5839,20151009,High Risk,103103,0,0,0,0,0,0,1
4300,5819,20151103,Low Risk,103139,0,2,0,0,0,0,1
4301,4335,20150507,Low Risk,103149,0,4,0,0,0,3,0
4302,231,20160301,Low Risk,103139,0,0,0,3,0,0,5
4303,89462,20160929,Low Risk,103148,0,0,0,0,0,0,5
4304,86780,20171102,Moderate Risk,103124,0,3,0,0,0,0,1
4305,38885,20171031,Moderate Risk,103124,0,2,0,0,0,1,0
4306,1259,20150424,Low Risk,103141,0,0,0,0,0,3,0
4307,7457,20160203,Low Risk,103157,0,0,1,0,0,0,1
4308,66517,20150727,Low Risk,103147,0,0,0,0,0,4,6
4309,91287,20170511,Low Risk,103145,0,0,0,3,0,0,0
4310,65692,20160204,Low Risk,103144,0,0,0,0,0,0,2
4311,90214,20171016,Low Risk,103149,0,3,0,0,0,0,0
4312,78373,20160410,Moderate Risk,103119,0,0,0,0,0,0,1
4313,92200,20171101,Low Risk,103153,0,3,0,0,0,0,0
4314,74168,20150825,Moderate Risk,103124,0,4,0,0,0,3,0
4315,67486,20160202,Low Risk,103157,2,0,0,0,0,0,2
4316,64660,20151210,Low Risk,103154,0,0,0,0,0,0,4
4317,77173,20171102,Moderate Risk,103128,0,4,0,9,0,0,0
4318,5271,20150604,Low Risk,103139,0,0,0,2,0,6,0
4319,87931,20171027,Moderate Risk,103131,0,2,0,2,0,0,0
4320,80742,20171107,Moderate Risk,103116,0,3,0,0,0,3,1
4321,80451,20160202,Moderate Risk,103131,0,0,3,0,0,2,2
4322,91160,20171031,Moderate Risk,103119,0,2,0,0,0,0,0
4323,69006,20160321,Low Risk,103148,0,0,0,1,0,0,2
4324,62561,20171108,Low Risk,103144,0,2,0,0,0,0,0
4325,57698,20160303,Moderate Risk,103120,0,0,0,0,0,0,3
4326,32570,20160316,Moderate Risk,103119,0,4,0,0,0,3,7
4327,84921,20180111,Low Risk,103139,2,0,0,0,0,0,0
4328,33247,20160316,Low Risk,103145,1,0,0,0,0,0,1
4329,89964,20170511,Low Risk,103145,0,0,0,2,0,0,0
4330,91907,20170922,Moderate Risk,103131,0,0,1,0,0,0,0
4331,10280,20160304,Low Risk,103154,0,0,2,0,0,0,2
4332,77826,20160318,Low Risk,103144,0,0,3,0,0,0,7
4333,90236,20171025,Moderate Risk,103116,0,1,0,0,0,0,2
4334,69127,20160303,Low Risk,103157,0,0,0,0,0,4,4
4335,4705,20160316,Moderate Risk,103124,5,0,0,0,0,0,4
4336,3699,20150326,Low Risk,103136,2,0,0,1,0,0,3
4337,37717,20160303,Moderate Risk,103133,0,0,0,2,0,0,2
4338,39824,20150924,Moderate Risk,103133,0,0,0,0,0,5,3
4339,61161,20160107,Low Risk,103142,0,0,0,8,0,0,10
4340,2934,20160307,Moderate Risk,103131,0,0,3,0,0,0,2
4341,92780,20171102,Low Risk,103145,0,3,0,0,0,0,0
4342,902,20150825,Moderate Risk,103121,0,0,0,3,0,1,0
4343,70849,20160303,Moderate Risk,103119,0,4,0,0,0,0,2
4344,72031,20151229,Moderate Risk,103131,3,0,0,0,0,0,3
4345,77157,20151002,Moderate Risk,103119,2,0,0,0,0,0,1
4346,91485,20170830,Moderate Risk,103124,0,0,3,0,0,0,0
4347,69945,20150316,Low Risk,103144,0,0,0,3,0,0,3
4348,63992,20151112,Low Risk,103154,0,0,0,0,0,0,1
4349,1568,20160205,Moderate Risk,103124,0,0,0,0,0,0,3
4350,69707,20160319,Moderate Risk,103125,0,0,2,0,0,0,2
4351,2768,20160315,Moderate Risk,103131,0,0,0,0,0,0,2
4352,7641,20160208,Moderate Risk,103120,0,0,0,3,0,3,1
4353,67815,20150518,Low Risk,103145,0,0,4,0,0,2,0
4354,80841,20160204,Low Risk,103145,0,0,0,0,0,0,4
4355,68289,20160204,Moderate Risk,103133,0,0,0,0,0,0,2
4356,90895,20170814,Moderate Risk,103131,0,0,3,0,0,0,0
4357,190,20150327,Low Risk,103156,0,0,0,0,0,0,3
4358,75046,20151229,Low Risk,103144,0,0,0,0,0,0,1
4359,84545,20171102,Moderate Risk,103131,0,5,0,0,0,0,4
4360,1204,20160209,Low Risk,103154,0,0,0,2,0,1,3
4361,6718,20160318,Low Risk,103154,0,0,0,4,0,0,2
4362,65007,20171102,Moderate Risk,103119,0,4,0,0,0,0,0
4363,74537,20180112,Low Risk,103154,1,0,0,0,0,0,1
4364,3186,20160405,Moderate Risk,103132,0,0,1,0,0,0,2
4365,91157,20171026,High Risk,103109,0,2,0,0,0,0,0
4366,58659,20171027,Moderate Risk,103120,0,6,0,0,0,0,2
4367,80930,20160318,Low Risk,103154,3,0,0,0,0,0,3
4368,384,20180103,Moderate Risk,103131,1,0,0,5,0,0,0
4369,2767,20170915,High Risk,103105,0,0,5,0,0,0,2
4370,91486,20171026,Moderate Risk,103129,0,1,0,0,0,0,0
4371,76698,20150331,High Risk,103115,0,0,0,0,0,0,1
4372,66768,20151215,Low Risk,103144,0,0,0,0,0,0,1
4373,155,20151229,High Risk,103114,0,0,0,0,0,3,5
4374,7210,20150901,Moderate Risk,103120,0,1,0,0,0,1,0
4375,5999,20160322,Moderate Risk,103124,0,3,0,0,0,0,2
4376,2926,20160322,Low Risk,103154,0,0,0,0,0,0,7
4377,1442,20160301,High Risk,103109,0,0,0,0,0,0,2
4378,1699,20171108,Moderate Risk,103116,0,1,0,0,0,0,0
4379,32887,20160111,Moderate Risk,103129,0,0,7,0,0,0,5
4380,65925,20160406,Low Risk,103138,0,0,6,0,0,0,8
4381,5278,20160210,Moderate Risk,103120,0,0,0,0,0,0,1
4382,3324,20160303,High Risk,103109,0,0,1,0,0,0,2
4383,5860,20160322,Low Risk,103144,0,0,0,0,0,0,1
4384,58,20160407,High Risk,103103,0,0,7,0,0,0,6
4385,1614,20171107,Low Risk,103148,0,3,0,0,0,0,0
4386,5789,20160321,Low Risk,103154,0,0,0,0,0,0,2
4387,68963,20160405,Low Risk,103150,3,0,0,0,0,0,3
4388,70446,20151113,Moderate Risk,103133,0,0,0,0,0,0,1
4389,66,20160322,Low Risk,103149,0,0,2,0,0,0,1
4390,82231,20160211,Low Risk,103150,7,0,7,0,0,2,4
4391,66361,20160406,High Risk,103102,5,0,0,0,0,0,5
4392,83727,20150930,Low Risk,103139,0,0,0,0,0,2,0
4393,5787,20160321,Low Risk,103161,0,0,0,0,0,1,3
4394,4249,20160304,Low Risk,103143,0,4,0,0,0,0,3
4395,80643,20151109,High Risk,103105,0,0,0,0,0,0,3
4396,87511,20170426,Moderate Risk,103120,0,0,0,5,0,0,0
4397,84698,20170222,Low Risk,103139,0,0,0,0,0,0,3
4398,75465,20180108,Moderate Risk,103121,1,0,0,0,0,0,0
4399,69786,20160406,Low Risk,103156,0,0,4,0,0,0,4
4400,4085,20160210,Low Risk,103154,0,0,0,0,0,1,1
4401,68360,20160405,Low Risk,103157,0,0,0,0,0,0,4
4402,68503,20160405,Moderate Risk,103124,0,0,0,0,0,0,2
4403,85987,20160322,Moderate Risk,103133,0,0,0,0,0,0,2
4404,1963,20150527,Low Risk,103142,0,3,0,0,0,4,0
4405,62140,20171108,Low Risk,103144,0,3,0,0,0,2,0
4406,64630,20151112,Moderate Risk,103133,0,0,0,0,0,0,5
4407,26025,20151218,Moderate Risk,103119,0,0,0,0,0,0,2
4408,2561,20160211,High Risk,103102,2,0,0,0,0,0,8
4409,33113,20160322,Moderate Risk,103119,0,0,0,0,0,0,2
4410,62526,20150820,Moderate Risk,103120,0,0,0,0,0,1,0
4411,6037,20150501,Moderate Risk,103119,0,0,0,0,0,2,0
4412,80572,20160212,High Risk,103112,0,0,0,0,0,0,1
4413,3525,20160407,Low Risk,103157,0,0,0,0,0,0,1
4414,81602,20150325,Moderate Risk,103120,0,0,0,4,0,0,1
4415,60756,20151218,Moderate Risk,103129,0,0,0,0,0,0,4
4416,4481,20150622,Low Risk,103143,1,0,0,0,0,2,0
4417,70123,20160212,Low Risk,103156,0,0,0,0,0,0,1
4418,5825,20160324,Moderate Risk,103119,1,0,1,0,0,0,2
4419,421,20160520,Moderate Risk,103131,0,0,0,0,0,0,2
4420,33077,20160325,Low Risk,103150,0,0,0,0,0,0,3
4421,85578,20180123,High Risk,103103,3,0,0,0,0,0,0
4422,13838,20150928,Moderate Risk,103120,0,0,2,0,0,1,0
4423,87942,20180124,Low Risk,103139,3,0,0,3,0,0,0
4424,1832,20150819,Moderate Risk,103129,0,0,0,4,0,5,0
4425,85898,20160107,Moderate Risk,103133,0,0,0,0,0,0,2
4426,65893,20160323,Low Risk,103149,0,0,0,0,0,0,1
4427,9582,20151112,Low Risk,103161,0,0,0,0,0,0,1
4428,64484,20171027,Low Risk,103144,0,4,0,0,0,0,0
4429,75739,20160116,Moderate Risk,103131,0,0,0,0,0,0,1
4430,7547,20160107,Moderate Risk,103119,0,0,0,0,0,0,4
4431,68615,20180122,High Risk,103115,5,0,0,0,0,0,6
4432,63077,20151218,Low Risk,103139,0,0,0,0,0,0,2
4433,5528,20160410,Moderate Risk,103129,0,0,0,0,0,0,1
4434,25161,20160408,Low Risk,103154,0,0,0,0,0,0,3
4435,92075,20170918,Moderate Risk,103119,0,0,2,0,0,0,0
4436,25153,20160408,Low Risk,103154,0,0,0,0,0,0,5
4437,11488,20160410,Low Risk,103144,0,0,0,0,0,0,1
4438,5969,20171102,High Risk,103109,0,1,0,0,0,0,0
4439,7729,20150610,Moderate Risk,103129,0,0,0,0,0,1,0
4440,70281,20160120,Low Risk,103144,0,0,0,3,0,0,6
4441,59040,20171101,Moderate Risk,103120,0,2,0,0,0,1,0
4442,409,20150414,Low Risk,103150,0,0,0,4,0,1,0
4443,4171,20171030,Low Risk,103144,0,4,0,0,0,0,0
4444,82891,20150825,High Risk,103105,2,0,0,0,0,5,1
4445,73939,20150715,Moderate Risk,103116,0,0,0,0,0,1,0
4446,16047,20160216,Low Risk,103162,0,0,0,0,0,0,4
4447,90643,20170522,Moderate Risk,103119,0,0,0,3,0,0,0
4448,80679,20171025,High Risk,103105,0,2,0,0,0,1,0
4449,90417,20180118,High Risk,103103,1,0,0,0,0,0,0
4450,89865,20171026,Low Risk,103154,0,3,0,0,0,0,0
4451,91249,20171020,Low Risk,103149,0,2,0,0,0,0,0
4452,9358,20171025,Low Risk,103139,0,1,0,2,0,0,1
4453,81539,20180117,Low Risk,103139,2,0,0,0,0,0,0
4454,90461,20170401,Moderate Risk,103132,0,0,0,4,0,0,0
4455,88099,20180122,Moderate Risk,103120,3,0,0,1,0,0,0
4456,88264,20171023,Moderate Risk,103131,0,2,0,0,0,0,1
4457,87272,20161220,Low Risk,103143,0,0,3,0,0,0,2
4458,82058,20171101,Low Risk,103157,0,3,0,1,0,0,0
4459,1810,20151124,Moderate Risk,103119,0,0,0,0,0,0,3
4460,64319,20150521,Low Risk,103143,0,0,0,0,0,2,0
4461,71081,20150924,Low Risk,103157,0,0,1,0,0,1,0
4462,36875,20160407,Low Risk,103154,0,0,0,1,0,0,1
4463,64466,20160708,Low Risk,103154,5,0,0,0,0,6,4
4464,1193,20150601,Low Risk,103144,2,0,0,0,0,1,4
4465,87123,20171102,High Risk,103103,0,4,0,6,0,0,0
4466,60029,20150622,Moderate Risk,103119,0,0,5,0,0,2,0
4467,86381,20171106,Moderate Risk,103133,0,2,0,0,0,0,3
4468,61592,20150402,Low Risk,103154,0,2,0,0,0,4,0
4469,80299,20150707,Low Risk,103144,0,0,0,0,0,3,0
4470,64067,20150330,Moderate Risk,103124,0,3,0,0,0,0,1
4471,83687,20150722,Low Risk,103149,0,0,0,0,0,3,0
4472,64723,20150720,Low Risk,103157,0,0,0,3,0,4,2
4473,75306,20151006,Low Risk,103161,0,0,0,0,0,0,3
4474,81515,20150319,High Risk,103109,0,0,0,0,0,0,1
4475,90341,20170517,Moderate Risk,103131,0,0,0,2,0,0,0
4476,3492,20150609,Moderate Risk,103120,0,2,0,0,0,1,0
4477,65529,20150605,Moderate Risk,103120,0,0,0,0,0,4,4
4478,82635,20171204,Low Risk,103145,0,2,0,0,0,0,1
4479,93240,20180119,Low Risk,103143,2,0,0,0,0,0,0
4480,92287,20171027,High Risk,103109,0,1,0,0,0,0,0
4481,90255,20180122,Low Risk,103161,2,0,0,0,0,0,2
4482,91848,20180117,Moderate Risk,103124,2,0,0,0,0,0,0
4483,1903,20160308,Low Risk,103144,0,0,0,0,0,0,3
4484,5499,20160410,Moderate Risk,103124,0,0,1,0,0,0,2
4485,80604,20171030,Moderate Risk,103119,0,3,0,0,0,0,0
4486,27680,20160307,Moderate Risk,103119,0,0,0,5,0,0,6
4487,4535,20150422,Low Risk,103149,2,0,0,0,0,2,2
4488,70912,20171026,Moderate Risk,103124,0,2,0,0,0,0,0
4489,78278,20171107,Moderate Risk,103119,0,3,0,0,0,1,0
